Serial Number:20638359 --

"Date Time, GMT -0400","Temp, (*C)","RH, (%)","DewPt, (*C)","EOF"
2020-06-29 22:13:30,10.37,47.49,-0.30, 
2020-06-29 22:14:30,10.35,47.06,-0.45, 
2020-06-29 22:15:30,10.29,44.28,-1.33, 
2020-06-29 22:16:30,10.31,44.45,-1.26, 
2020-06-29 22:17:30,10.28,45.89,-0.85, 
2020-06-29 22:18:30,10.28,47.63,-0.34, 
2020-06-29 22:19:30,10.26,46.80,-0.60, 
2020-06-29 22:20:30,10.25,46.54,-0.69, 
2020-06-29 22:21:30,10.22,46.26,-0.80, 
2020-06-29 22:22:30,10.16,45.24,-1.15, 
2020-06-29 22:23:30,10.16,45.92,-0.95, 
2020-06-29 22:24:30,10.14,44.40,-1.43, 
2020-06-29 22:25:30,10.10,44.91,-1.31, 
2020-06-29 22:26:30,10.12,46.19,-0.91, 
2020-06-29 22:27:30,10.15,47.43,-0.52, 
2020-06-29 22:28:30,10.10,47.02,-0.69, 
2020-06-29 22:29:30,10.08,46.80,-0.77, 
2020-06-29 22:30:30,10.09,47.05,-0.69, 
2020-06-29 22:31:30,10.11,45.85,-1.02, 
2020-06-29 22:32:30,10.06,45.72,-1.11, 
2020-06-29 22:33:30,10.01,44.96,-1.38, 
2020-06-29 22:34:30,10.03,46.16,-1.01, 
2020-06-29 22:35:30,10.04,45.28,-1.26, 
2020-06-29 22:36:30,10.05,44.39,-1.52, 
2020-06-29 22:37:30,10.07,47.73,-0.51, 
2020-06-29 22:38:30,10.04,47.19,-0.69, 
2020-06-29 22:39:30,10.04,46.62,-0.86, 
2020-06-29 22:40:30,9.98,47.92,-0.53, 
2020-06-29 22:41:30,9.99,46.44,-0.95, 
2020-06-29 22:42:30,9.96,46.52,-0.96, 
2020-06-29 22:43:30,9.97,47.16,-0.76, 
2020-06-29 22:44:30,9.96,46.31,-1.02, 
2020-06-29 22:45:30,9.94,48.33,-0.46, 
2020-06-29 22:46:30,9.95,47.39,-0.72, 
2020-06-29 22:47:30,9.92,46.55,-0.99, 
2020-06-29 22:48:30,9.93,46.69,-0.94, 
2020-06-29 22:49:30,9.90,47.09,-0.85, 
2020-06-29 22:50:30,9.90,46.54,-1.01, 
2020-06-29 22:51:30,9.89,46.52,-1.03, 
2020-06-29 22:52:30,9.90,46.22,-1.11, 
2020-06-29 22:53:30,9.93,46.50,-0.99, 
2020-06-29 22:54:30,9.89,48.27,-0.52, 
2020-06-29 22:55:30,9.89,48.09,-0.57, 
2020-06-29 22:56:30,9.90,46.76,-0.95, 
2020-06-29 22:57:30,9.88,45.50,-1.34, 
2020-06-29 22:58:30,9.90,46.02,-1.16, 
2020-06-29 22:59:30,9.89,45.63,-1.29, 
2020-06-29 23:00:30,9.94,45.09,-1.40, 
2020-06-29 23:01:30,9.97,45.04,-1.39, 
2020-06-29 23:02:30,9.97,45.29,-1.31, 
2020-06-29 23:03:30,9.98,45.49,-1.25, 
2020-06-29 23:04:30,9.99,45.92,-1.11, 
2020-06-29 23:05:30,10.03,46.47,-0.91, 
2020-06-29 23:06:30,10.01,45.74,-1.14, 
2020-06-29 23:07:30,10.01,45.39,-1.25, 
2020-06-29 23:08:30,10.04,45.25,-1.27, 
2020-06-29 23:09:30,10.03,46.33,-0.96, 
2020-06-29 23:10:30,9.99,46.05,-1.07, 
2020-06-29 23:11:30,9.98,44.94,-1.41, 
2020-06-29 23:12:30,9.99,43.63,-1.80, 
2020-06-29 23:13:30,10.00,43.85,-1.72, 
2020-06-29 23:14:30,10.05,44.84,-1.38, 
2020-06-29 23:15:30,10.09,43.34,-1.80, 
2020-06-29 23:16:30,10.09,43.45,-1.77, 
2020-06-29 23:17:30,10.14,44.22,-1.48, 
2020-06-29 23:18:30,10.15,43.36,-1.74, 
2020-06-29 23:19:30,10.15,43.66,-1.65, 
2020-06-29 23:20:30,10.18,43.03,-1.82, 
2020-06-29 23:21:30,10.19,45.38,-1.09, 
2020-06-29 23:22:30,10.23,44.48,-1.32, 
2020-06-29 23:23:30,10.20,44.96,-1.21, 
2020-06-29 23:24:30,10.16,44.19,-1.47, 
2020-06-29 23:25:30,10.15,44.08,-1.52, 
2020-06-29 23:26:30,10.18,44.43,-1.39, 
2020-06-29 23:27:30,10.13,44.10,-1.53, 
2020-06-29 23:28:30,10.09,44.49,-1.45, 
2020-06-29 23:29:30,10.12,44.44,-1.43, 
2020-06-29 23:30:30,10.13,43.96,-1.57, 
2020-06-29 23:31:30,10.10,44.14,-1.55, 
2020-06-29 23:32:30,10.08,44.34,-1.51, 
2020-06-29 23:33:30,10.07,44.84,-1.36, 
2020-06-29 23:34:30,10.05,44.56,-1.47, 
2020-06-29 23:35:30,9.96,44.54,-1.55, 
2020-06-29 23:36:30,9.96,45.49,-1.27, 
2020-06-29 23:37:30,9.95,44.43,-1.59, 
2020-06-29 23:38:30,9.91,44.47,-1.62, 
2020-06-29 23:39:30,9.91,44.91,-1.49, 
2020-06-29 23:40:30,9.88,44.44,-1.66, 
2020-06-29 23:41:30,9.88,44.90,-1.52, 
2020-06-29 23:42:30,9.91,44.50,-1.61, 
2020-06-29 23:43:30,9.89,43.91,-1.81, 
2020-06-29 23:44:30,9.92,43.92,-1.78, 
2020-06-29 23:45:30,9.93,43.74,-1.83, 
2020-06-29 23:46:30,9.93,43.50,-1.90, 
2020-06-29 23:47:30,9.97,43.49,-1.86, 
2020-06-29 23:48:30,10.03,43.86,-1.70, 
2020-06-29 23:49:30,10.03,43.50,-1.81, 
2020-06-29 23:50:30,10.06,43.60,-1.75, 
2020-06-29 23:51:30,10.06,43.59,-1.76, 
2020-06-29 23:52:30,10.08,43.83,-1.66, 
2020-06-29 23:53:30,10.07,44.02,-1.61, 
2020-06-29 23:54:30,10.06,43.45,-1.80, 
2020-06-29 23:55:30,10.07,43.81,-1.68, 
2020-06-29 23:56:30,10.07,43.89,-1.65, 
2020-06-29 23:57:30,10.05,44.27,-1.55, 
2020-06-29 23:58:30,10.06,43.59,-1.76, 
2020-06-29 23:59:30,9.99,43.51,-1.84, 
2020-06-30 00:00:30,10.01,43.27,-1.90, 
2020-06-30 00:01:30,10.00,43.84,-1.73, 
2020-06-30 00:02:30,10.00,44.01,-1.68, 
2020-06-30 00:03:30,10.03,43.46,-1.83, 
2020-06-30 00:04:30,9.99,43.47,-1.85, 
2020-06-30 00:05:30,10.01,43.07,-1.96, 
2020-06-30 00:06:30,9.97,43.19,-1.96, 
2020-06-30 00:07:30,9.98,43.25,-1.93, 
2020-06-30 00:08:30,9.98,43.47,-1.86, 
2020-06-30 00:09:30,9.97,43.76,-1.78, 
2020-06-30 00:10:30,9.96,43.69,-1.81, 
2020-06-30 00:11:30,9.95,44.41,-1.60, 
2020-06-30 00:12:30,9.93,45.53,-1.28, 
2020-06-30 00:13:30,9.90,44.35,-1.67, 
2020-06-30 00:14:30,9.84,45.30,-1.43, 
2020-06-30 00:15:30,9.81,44.62,-1.66, 
2020-06-30 00:16:30,9.80,44.41,-1.74, 
2020-06-30 00:17:30,9.76,44.60,-1.72, 
2020-06-30 00:18:30,9.79,44.37,-1.76, 
2020-06-30 00:19:30,9.75,43.95,-1.93, 
2020-06-30 00:20:30,9.72,44.22,-1.86, 
2020-06-30 00:21:30,9.77,44.06,-1.87, 
2020-06-30 00:22:30,9.75,43.99,-1.91, 
2020-06-30 00:23:30,9.74,44.14,-1.88, 
2020-06-30 00:24:30,9.72,43.94,-1.95, 
2020-06-30 00:25:30,9.68,44.06,-1.95, 
2020-06-30 00:26:30,9.67,44.21,-1.91, 
2020-06-30 00:27:30,9.64,43.95,-2.03, 
2020-06-30 00:28:30,9.62,43.97,-2.04, 
2020-06-30 00:29:30,9.59,43.97,-2.07, 
2020-06-30 00:30:30,9.54,44.26,-2.02, 
2020-06-30 00:31:30,9.59,44.44,-1.92, 
2020-06-30 00:32:30,9.54,44.15,-2.05, 
2020-06-30 00:33:30,9.56,44.79,-1.84, 
2020-06-30 00:34:30,9.55,44.43,-1.96, 
2020-06-30 00:35:30,9.54,44.33,-2.00, 
2020-06-30 00:36:30,9.56,44.82,-1.83, 
2020-06-30 00:37:30,9.53,44.22,-2.04, 
2020-06-30 00:38:30,9.56,44.30,-1.99, 
2020-06-30 00:39:30,9.55,44.26,-2.01, 
2020-06-30 00:40:30,9.51,44.41,-2.00, 
2020-06-30 00:41:30,9.55,44.31,-1.99, 
2020-06-30 00:42:30,9.50,44.76,-1.90, 
2020-06-30 00:43:30,9.49,44.33,-2.05, 
2020-06-30 00:44:30,9.47,44.50,-2.01, 
2020-06-30 00:45:30,9.40,44.81,-1.98, 
2020-06-30 00:46:30,9.38,44.33,-2.14, 
2020-06-30 00:47:30,9.37,44.70,-2.04, 
2020-06-30 00:48:30,9.31,44.67,-2.11, 
2020-06-30 00:49:30,9.29,44.68,-2.12, 
2020-06-30 00:50:30,9.22,45.23,-2.02, 
2020-06-30 00:51:30,9.20,45.15,-2.06, 
2020-06-30 00:52:30,9.14,44.73,-2.25, 
2020-06-30 00:53:30,9.15,45.01,-2.15, 
2020-06-30 00:54:30,9.12,44.51,-2.32, 
2020-06-30 00:55:30,9.10,44.66,-2.30, 
2020-06-30 00:56:30,9.14,44.74,-2.24, 
2020-06-30 00:57:30,9.15,44.67,-2.25, 
2020-06-30 00:58:30,9.15,44.91,-2.18, 
2020-06-30 00:59:30,9.11,45.01,-2.18, 
2020-06-30 01:00:30,9.11,45.44,-2.05, 
2020-06-30 01:01:30,9.08,45.21,-2.15, 
2020-06-30 01:02:30,9.01,45.89,-2.02, 
2020-06-30 01:03:30,9.01,45.56,-2.12, 
2020-06-30 01:04:30,8.97,45.32,-2.21, 
2020-06-30 01:05:30,8.94,45.45,-2.21, 
2020-06-30 01:06:30,8.92,44.73,-2.44, 
2020-06-30 01:07:30,8.93,44.95,-2.37, 
2020-06-30 01:08:30,8.91,46.21,-2.01, 
2020-06-30 01:09:30,8.91,45.25,-2.29, 
2020-06-30 01:10:30,8.93,45.03,-2.34, 
2020-06-30 01:11:30,8.96,45.22,-2.26, 
2020-06-30 01:12:30,8.94,45.39,-2.23, 
2020-06-30 01:13:30,8.96,45.28,-2.24, 
2020-06-30 01:14:30,8.89,45.72,-2.18, 
2020-06-30 01:15:30,8.90,44.81,-2.44, 
2020-06-30 01:16:30,8.90,44.76,-2.45, 
2020-06-30 01:17:30,8.90,44.52,-2.52, 
2020-06-30 01:18:30,8.89,44.74,-2.47, 
2020-06-30 01:19:30,8.85,44.47,-2.59, 
2020-06-30 01:20:30,8.83,45.13,-2.40, 
2020-06-30 01:21:30,8.80,44.15,-2.73, 
2020-06-30 01:22:30,8.80,44.70,-2.56, 
2020-06-30 01:23:30,8.79,44.04,-2.77, 
2020-06-30 01:24:30,8.78,43.60,-2.91, 
2020-06-30 01:25:30,8.82,44.36,-2.64, 
2020-06-30 01:26:30,8.83,45.18,-2.38, 
2020-06-30 01:27:30,8.85,43.81,-2.79, 
2020-06-30 01:28:30,8.87,43.47,-2.88, 
2020-06-30 01:29:30,8.86,43.54,-2.86, 
2020-06-30 01:30:30,8.86,43.50,-2.87, 
2020-06-30 01:31:30,8.89,43.17,-2.95, 
2020-06-30 01:32:30,8.91,42.74,-3.06, 
2020-06-30 01:33:30,8.88,43.65,-2.81, 
2020-06-30 01:34:30,8.89,43.00,-3.00, 
2020-06-30 01:35:30,8.89,42.94,-3.02, 
2020-06-30 01:36:30,8.89,42.78,-3.07, 
2020-06-30 01:37:30,8.92,43.13,-2.93, 
2020-06-30 01:38:30,8.92,42.98,-2.98, 
2020-06-30 01:39:30,8.91,43.08,-2.96, 
2020-06-30 01:40:30,8.93,43.10,-2.93, 
2020-06-30 01:41:30,8.93,43.25,-2.88, 
2020-06-30 01:42:30,8.92,43.80,-2.73, 
2020-06-30 01:43:30,8.92,43.76,-2.74, 
2020-06-30 01:44:30,8.90,43.58,-2.81, 
2020-06-30 01:45:30,8.90,44.21,-2.62, 
2020-06-30 01:46:30,8.88,45.21,-2.34, 
2020-06-30 01:47:30,8.88,45.25,-2.32, 
2020-06-30 01:48:30,8.82,44.85,-2.49, 
2020-06-30 01:49:30,8.79,45.45,-2.34, 
2020-06-30 01:50:30,8.74,45.41,-2.40, 
2020-06-30 01:51:30,8.72,45.38,-2.43, 
2020-06-30 01:52:30,8.70,45.56,-2.40, 
2020-06-30 01:53:30,8.66,46.39,-2.18, 
2020-06-30 01:54:30,8.62,47.36,-1.94, 
2020-06-30 01:55:30,8.59,47.04,-2.06, 
2020-06-30 01:56:30,8.56,47.47,-1.97, 
2020-06-30 01:57:30,8.49,48.53,-1.73, 
2020-06-30 01:58:30,8.39,48.29,-1.89, 
2020-06-30 01:59:30,8.38,48.05,-1.97, 
2020-06-30 02:00:30,8.31,48.12,-2.01, 
2020-06-30 02:01:30,8.32,48.46,-1.91, 
2020-06-30 02:02:30,8.24,48.53,-1.96, 
2020-06-30 02:03:30,8.20,48.91,-1.89, 
2020-06-30 02:04:30,8.16,49.08,-1.89, 
2020-06-30 02:05:30,8.11,49.25,-1.89, 
2020-06-30 02:06:30,8.07,49.32,-1.90, 
2020-06-30 02:07:30,8.04,49.53,-1.87, 
2020-06-30 02:08:30,8.00,49.75,-1.85, 
2020-06-30 02:09:30,7.97,50.11,-1.78, 
2020-06-30 02:10:30,7.89,50.25,-1.81, 
2020-06-30 02:11:30,7.91,50.59,-1.70, 
2020-06-30 02:12:30,7.84,51.12,-1.63, 
2020-06-30 02:13:30,7.82,50.57,-1.80, 
2020-06-30 02:14:30,7.73,50.86,-1.80, 
2020-06-30 02:15:30,7.72,50.85,-1.81, 
2020-06-30 02:16:30,7.63,51.29,-1.77, 
2020-06-30 02:17:30,7.56,51.33,-1.83, 
2020-06-30 02:18:30,7.54,51.69,-1.76, 
2020-06-30 02:19:30,7.44,52.13,-1.73, 
2020-06-30 02:20:30,7.39,52.45,-1.70, 
2020-06-30 02:21:30,7.33,52.10,-1.84, 
2020-06-30 02:22:30,7.28,52.18,-1.87, 
2020-06-30 02:23:30,7.23,52.36,-1.87, 
2020-06-30 02:24:30,7.16,52.34,-1.94, 
2020-06-30 02:25:30,7.13,52.96,-1.81, 
2020-06-30 02:26:30,7.11,52.96,-1.83, 
2020-06-30 02:27:30,7.05,53.27,-1.80, 
2020-06-30 02:28:30,7.01,53.51,-1.78, 
2020-06-30 02:29:30,7.01,53.22,-1.85, 
2020-06-30 02:30:30,6.90,53.18,-1.96, 
2020-06-30 02:31:30,6.87,53.03,-2.03, 
2020-06-30 02:32:30,6.84,53.46,-1.95, 
2020-06-30 02:33:30,6.75,53.93,-1.91, 
2020-06-30 02:34:30,6.74,53.52,-2.02, 
2020-06-30 02:35:30,6.74,54.25,-1.84, 
2020-06-30 02:36:30,6.66,53.95,-2.00, 
2020-06-30 02:37:30,6.64,54.10,-1.98, 
2020-06-30 02:38:30,6.57,54.12,-2.03, 
2020-06-30 02:39:30,6.53,54.52,-1.97, 
2020-06-30 02:40:30,6.50,54.56,-1.99, 
2020-06-30 02:41:30,6.48,55.07,-1.89, 
2020-06-30 02:42:30,6.43,54.22,-2.14, 
2020-06-30 02:43:30,6.40,54.70,-2.05, 
2020-06-30 02:44:30,6.38,54.94,-2.01, 
2020-06-30 02:45:30,6.39,54.99,-1.99, 
2020-06-30 02:46:30,6.35,56.43,-1.68, 
2020-06-30 02:47:30,6.34,57.00,-1.55, 
2020-06-30 02:48:30,6.28,56.28,-1.77, 
2020-06-30 02:49:30,6.26,55.81,-1.91, 
2020-06-30 02:50:30,6.27,55.45,-1.98, 
2020-06-30 02:51:30,6.23,56.00,-1.89, 
2020-06-30 02:52:30,6.17,56.03,-1.93, 
2020-06-30 02:53:30,6.16,56.54,-1.82, 
2020-06-30 02:54:30,6.17,57.39,-1.61, 
2020-06-30 02:55:30,6.13,57.35,-1.66, 
2020-06-30 02:56:30,6.12,57.74,-1.58, 
2020-06-30 02:57:30,6.08,57.31,-1.72, 
2020-06-30 02:58:30,6.08,56.47,-1.92, 
2020-06-30 02:59:30,6.04,56.46,-1.96, 
2020-06-30 03:00:30,6.07,56.12,-2.01, 
2020-06-30 03:01:30,6.06,56.53,-1.92, 
2020-06-30 03:02:30,6.08,56.09,-2.01, 
2020-06-30 03:03:30,6.04,56.41,-1.97, 
2020-06-30 03:04:30,6.04,56.63,-1.92, 
2020-06-30 03:05:30,6.06,56.72,-1.88, 
2020-06-30 03:06:30,6.00,56.17,-2.06, 
2020-06-30 03:07:30,6.00,57.64,-1.71, 
2020-06-30 03:08:30,5.99,58.37,-1.55, 
2020-06-30 03:09:30,5.95,56.20,-2.10, 
2020-06-30 03:10:30,5.91,56.35,-2.11, 
2020-06-30 03:11:30,5.87,57.70,-1.82, 
2020-06-30 03:12:30,5.85,58.64,-1.62, 
2020-06-30 03:13:30,5.78,55.81,-2.36, 
2020-06-30 03:14:30,5.74,56.77,-2.17, 
2020-06-30 03:15:30,5.69,56.79,-2.20, 
2020-06-30 03:16:30,5.68,56.82,-2.21, 
2020-06-30 03:17:30,5.62,56.56,-2.33, 
2020-06-30 03:18:30,5.54,56.61,-2.39, 
2020-06-30 03:19:30,5.54,56.66,-2.38, 
2020-06-30 03:20:30,5.51,56.93,-2.34, 
2020-06-30 03:21:30,5.50,57.19,-2.29, 
2020-06-30 03:22:30,5.47,57.37,-2.28, 
2020-06-30 03:23:30,5.45,56.76,-2.44, 
2020-06-30 03:24:30,5.41,57.36,-2.33, 
2020-06-30 03:25:30,5.37,57.58,-2.32, 
2020-06-30 03:26:30,5.38,57.19,-2.40, 
2020-06-30 03:27:30,5.35,57.21,-2.43, 
2020-06-30 03:28:30,5.32,57.20,-2.46, 
2020-06-30 03:29:30,5.32,57.23,-2.45, 
2020-06-30 03:30:30,5.33,57.15,-2.46, 
2020-06-30 03:31:30,5.33,56.58,-2.60, 
2020-06-30 03:32:30,5.33,56.77,-2.55, 
2020-06-30 03:33:30,5.38,56.28,-2.62, 
2020-06-30 03:34:30,5.39,56.82,-2.48, 
2020-06-30 03:35:30,5.40,57.08,-2.41, 
2020-06-30 03:36:30,5.40,56.87,-2.46, 
2020-06-30 03:37:30,5.42,57.21,-2.36, 
2020-06-30 03:38:30,5.41,57.06,-2.40, 
2020-06-30 03:39:30,5.39,57.67,-2.28, 
2020-06-30 03:40:30,5.35,60.07,-1.77, 
2020-06-30 03:41:30,5.36,58.58,-2.10, 
2020-06-30 03:42:30,5.33,58.39,-2.17, 
2020-06-30 03:43:30,5.30,57.26,-2.47, 
2020-06-30 03:44:30,5.26,58.36,-2.24, 
2020-06-30 03:45:30,5.26,58.22,-2.27, 
2020-06-30 03:46:30,5.25,58.95,-2.11, 
2020-06-30 03:47:30,5.24,59.41,-2.02, 
2020-06-30 03:48:30,5.22,59.31,-2.06, 
2020-06-30 03:49:30,5.19,59.19,-2.12, 
2020-06-30 03:50:30,5.19,58.26,-2.33, 
2020-06-30 03:51:30,5.13,58.24,-2.39, 
2020-06-30 03:52:30,5.17,58.65,-2.26, 
2020-06-30 03:53:30,5.12,58.90,-2.25, 
2020-06-30 03:54:30,5.08,59.02,-2.26, 
2020-06-30 03:55:30,5.05,59.44,-2.19, 
2020-06-30 03:56:30,5.02,59.77,-2.15, 
2020-06-30 03:57:30,4.93,59.32,-2.33, 
2020-06-30 03:58:30,4.87,59.05,-2.45, 
2020-06-30 03:59:30,4.79,58.66,-2.61, 
2020-06-30 04:00:30,4.76,59.25,-2.51, 
2020-06-30 04:01:30,4.72,59.37,-2.52, 
2020-06-30 04:02:30,4.71,59.92,-2.41, 
2020-06-30 04:03:30,4.67,59.42,-2.55, 
2020-06-30 04:04:30,4.65,60.63,-2.30, 
2020-06-30 04:05:30,4.59,59.70,-2.57, 
2020-06-30 04:06:30,4.56,59.89,-2.56, 
2020-06-30 04:07:30,4.54,59.80,-2.59, 
2020-06-30 04:08:30,4.47,60.73,-2.45, 
2020-06-30 04:09:30,4.41,59.74,-2.73, 
2020-06-30 04:10:30,4.35,60.00,-2.72, 
2020-06-30 04:11:30,4.35,60.11,-2.70, 
2020-06-30 04:12:30,4.29,59.81,-2.83, 
2020-06-30 04:13:30,4.30,60.81,-2.59, 
2020-06-30 04:14:30,4.23,60.55,-2.71, 
2020-06-30 04:15:30,4.22,61.13,-2.59, 
2020-06-30 04:16:30,4.20,60.59,-2.73, 
2020-06-30 04:17:30,4.17,60.84,-2.71, 
2020-06-30 04:18:30,4.15,60.84,-2.73, 
2020-06-30 04:19:30,4.10,61.08,-2.72, 
2020-06-30 04:20:30,4.06,60.92,-2.79, 
2020-06-30 04:21:30,4.01,61.36,-2.75, 
2020-06-30 04:22:30,3.98,61.82,-2.68, 
2020-06-30 04:23:30,3.92,61.98,-2.69, 
2020-06-30 04:24:30,3.91,62.13,-2.67, 
2020-06-30 04:25:30,3.87,61.25,-2.90, 
2020-06-30 04:26:30,3.87,61.27,-2.90, 
2020-06-30 04:27:30,3.84,61.44,-2.89, 
2020-06-30 04:28:30,3.84,62.40,-2.68, 
2020-06-30 04:29:30,3.84,62.37,-2.69, 
2020-06-30 04:30:30,3.80,61.57,-2.89, 
2020-06-30 04:31:30,3.79,61.77,-2.86, 
2020-06-30 04:32:30,3.78,61.80,-2.86, 
2020-06-30 04:33:30,3.75,61.94,-2.86, 
2020-06-30 04:34:30,3.73,62.70,-2.72, 
2020-06-30 04:35:30,3.70,61.66,-2.98, 
2020-06-30 04:36:30,3.64,62.50,-2.85, 
2020-06-30 04:37:30,3.61,62.42,-2.89, 
2020-06-30 04:38:30,3.58,63.06,-2.79, 
2020-06-30 04:39:30,3.48,62.48,-3.00, 
2020-06-30 04:40:30,3.46,62.99,-2.91, 
2020-06-30 04:41:30,3.44,63.17,-2.89, 
2020-06-30 04:42:30,3.40,62.96,-2.98, 
2020-06-30 04:43:30,3.35,63.49,-2.91, 
2020-06-30 04:44:30,3.30,63.54,-2.95, 
2020-06-30 04:45:30,3.27,63.49,-2.99, 
2020-06-30 04:46:30,3.24,63.66,-2.99, 
2020-06-30 04:47:30,3.17,64.82,-2.80, 
2020-06-30 04:48:30,3.14,65.10,-2.78, 
2020-06-30 04:49:30,3.12,65.60,-2.69, 
2020-06-30 04:50:30,3.09,65.64,-2.72, 
2020-06-30 04:51:30,3.03,65.55,-2.79, 
2020-06-30 04:52:30,3.01,65.24,-2.87, 
2020-06-30 04:53:30,3.03,65.41,-2.81, 
2020-06-30 04:54:30,3.00,65.76,-2.77, 
2020-06-30 04:55:30,3.00,66.11,-2.70, 
2020-06-30 04:56:30,2.95,65.95,-2.79, 
2020-06-30 04:57:30,2.88,66.05,-2.83, 
2020-06-30 04:58:30,2.88,66.17,-2.80, 
2020-06-30 04:59:30,2.84,66.32,-2.81, 
2020-06-30 05:00:30,2.84,66.13,-2.85, 
2020-06-30 05:01:30,2.84,66.66,-2.74, 
2020-06-30 05:02:30,2.85,66.86,-2.69, 
2020-06-30 05:03:30,2.84,66.82,-2.71, 
2020-06-30 05:04:30,2.85,66.74,-2.72, 
2020-06-30 05:05:30,2.89,67.28,-2.57, 
2020-06-30 05:06:30,2.90,67.46,-2.52, 
2020-06-30 05:07:30,2.91,67.49,-2.51, 
2020-06-30 05:08:30,2.95,67.43,-2.49, 
2020-06-30 05:09:30,2.95,67.33,-2.51, 
2020-06-30 05:10:30,3.02,67.20,-2.46, 
2020-06-30 05:11:30,3.02,66.92,-2.52, 
2020-06-30 05:12:30,3.04,67.52,-2.38, 
2020-06-30 05:13:30,3.06,67.74,-2.31, 
2020-06-30 05:14:30,3.05,67.73,-2.32, 
2020-06-30 05:15:30,3.06,67.43,-2.37, 
2020-06-30 05:16:30,3.01,67.05,-2.50, 
2020-06-30 05:17:30,3.01,67.60,-2.39, 
2020-06-30 05:18:30,2.97,66.97,-2.56, 
2020-06-30 05:19:30,2.91,67.51,-2.50, 
2020-06-30 05:20:30,2.88,67.66,-2.50, 
2020-06-30 05:21:30,2.79,67.77,-2.57, 
2020-06-30 05:22:30,2.79,68.07,-2.51, 
2020-06-30 05:23:30,2.70,67.89,-2.63, 
2020-06-30 05:24:30,2.65,68.21,-2.62, 
2020-06-30 05:25:30,2.60,68.34,-2.64, 
2020-06-30 05:26:30,2.55,68.60,-2.63, 
2020-06-30 05:27:30,2.53,67.81,-2.81, 
2020-06-30 05:28:30,2.51,68.36,-2.72, 
2020-06-30 05:29:30,2.49,68.44,-2.73, 
2020-06-30 05:30:30,2.44,68.01,-2.85, 
2020-06-30 05:31:30,2.45,68.18,-2.81, 
2020-06-30 05:32:30,2.37,68.20,-2.89, 
2020-06-30 05:33:30,2.32,68.45,-2.88, 
2020-06-30 05:34:30,2.32,68.21,-2.93, 
2020-06-30 05:35:30,2.29,68.93,-2.82, 
2020-06-30 05:36:30,2.23,68.92,-2.88, 
2020-06-30 05:37:30,2.20,69.02,-2.89, 
2020-06-30 05:38:30,2.15,68.78,-2.98, 
2020-06-30 05:39:30,2.11,69.37,-2.91, 
2020-06-30 05:40:30,2.07,69.29,-2.96, 
2020-06-30 05:41:30,1.99,69.53,-2.99, 
2020-06-30 05:42:30,2.01,70.12,-2.86, 
2020-06-30 05:43:30,1.96,70.17,-2.90, 
2020-06-30 05:44:30,1.93,69.73,-3.01, 
2020-06-30 05:45:30,1.85,69.56,-3.12, 
2020-06-30 05:46:30,1.85,69.99,-3.04, 
2020-06-30 05:47:30,1.79,70.16,-3.07, 
2020-06-30 05:48:30,1.80,70.10,-3.07, 
2020-06-30 05:49:30,1.76,70.21,-3.09, 
2020-06-30 05:50:30,1.67,70.25,-3.16, 
2020-06-30 05:51:30,1.64,70.87,-3.08, 
2020-06-30 05:52:30,1.64,71.16,-3.02, 
2020-06-30 05:53:30,1.62,71.50,-2.98, 
2020-06-30 05:54:30,1.63,71.07,-3.05, 
2020-06-30 05:55:30,1.63,71.41,-2.98, 
2020-06-30 05:56:30,1.65,71.17,-3.01, 
2020-06-30 05:57:30,1.63,71.14,-3.03, 
2020-06-30 05:58:30,1.63,71.34,-3.00, 
2020-06-30 05:59:30,1.62,71.83,-2.91, 
2020-06-30 06:00:30,1.61,71.67,-2.95, 
2020-06-30 06:01:30,1.63,71.44,-2.98, 
2020-06-30 06:02:30,1.61,71.10,-3.06, 
2020-06-30 06:03:30,1.65,71.62,-2.92, 
2020-06-30 06:04:30,1.64,71.95,-2.87, 
2020-06-30 06:05:30,1.63,72.21,-2.83, 
2020-06-30 06:06:30,1.64,71.98,-2.87, 
2020-06-30 06:07:30,1.66,71.95,-2.85, 
2020-06-30 06:08:30,1.66,72.23,-2.80, 
2020-06-30 06:09:30,1.64,72.45,-2.78, 
2020-06-30 06:10:30,1.62,72.46,-2.80, 
2020-06-30 06:11:30,1.62,72.59,-2.77, 
2020-06-30 06:12:30,1.62,72.55,-2.78, 
2020-06-30 06:13:30,1.65,72.28,-2.80, 
2020-06-30 06:14:30,1.66,72.26,-2.79, 
2020-06-30 06:15:30,1.68,72.51,-2.72, 
2020-06-30 06:16:30,1.68,72.63,-2.70, 
2020-06-30 06:17:30,1.70,72.30,-2.74, 
2020-06-30 06:18:30,1.71,72.63,-2.67, 
2020-06-30 06:19:30,1.70,73.16,-2.58, 
2020-06-30 06:20:30,1.70,73.14,-2.59, 
2020-06-30 06:21:30,1.68,73.35,-2.57, 
2020-06-30 06:22:30,1.64,73.79,-2.53, 
2020-06-30 06:23:30,1.66,73.71,-2.52, 
2020-06-30 06:24:30,1.57,73.81,-2.59, 
2020-06-30 06:25:30,1.56,74.14,-2.54, 
2020-06-30 06:26:30,1.54,74.22,-2.55, 
2020-06-30 06:27:30,1.54,74.45,-2.50, 
2020-06-30 06:28:30,1.50,74.47,-2.54, 
2020-06-30 06:29:30,1.46,75.08,-2.47, 
2020-06-30 06:30:30,1.42,74.73,-2.57, 
